District,Month,Cases,Year,YearMonth,Precipitation_mm,Temp_Min_C,Temp_Max_C,Soil_Moisture_0_7cm,MRiceArea,MRiceYield,SRiceArea,SRiceYield,Population,Households,mean_temp,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
Hambantota,10,20,2019,2019-10,312.4,23.3195,30.469501,0.35601747,"34,164","6,622","32,702",5726,640638,173694,26.8945005,28.16116704166667,8.975000249999999,68.77394827586207,94.9481608164507,33.9695,20.9195,13.049999999999997,26.936167166666667,29.336167333333332,29.336167333333332,26.936167166666667,1395.500008,312.4,20.2,74.33619874157024,657.0,152.09999799999997,152.09999799999997,657.0
Hambantota,11,79,2019,2019-11,192.6,23.469501,30.5695,0.34037918,"34,164","6,622","32,702",5726,640638,173694,27.0195005,28.16116704166667,8.975000249999999,68.77394827586207,94.9481608164507,33.9695,20.9195,13.049999999999997,26.936167166666667,29.336167333333332,29.336167333333332,26.936167166666667,1395.500008,312.4,20.2,74.33619874157024,657.0,152.09999799999997,152.09999799999997,657.0
Hambantota,12,81,2019,2019-12,152.0,23.4195,30.369501,0.3585672,"34,164","6,622","32,702",5726,640638,173694,26.8945005,28.16116704166667,8.975000249999999,68.77394827586207,94.9481608164507,33.9695,20.9195,13.049999999999997,26.936167166666667,29.336167333333332,29.336167333333332,26.936167166666667,1395.500008,312.4,20.2,74.33619874157024,657.0,152.09999799999997,152.09999799999997,657.0
Hambantota,1,62,2020,2020-01,25.500004,22.1695,32.1195,0.17968951,"34,978","6,302","34,167",5986,646679,176382,27.1445,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,2,17,2020,2020-02,77.49999,22.3195,32.919502,0.17830747,"34,978","6,302","34,167",5986,646679,176382,27.619501,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,3,8,2020,2020-03,13.499999,23.8195,32.8195,0.14018683,"34,978","6,302","34,167",5986,646679,176382,28.319499999999998,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,4,0,2020,2020-04,70.1,22.9195,33.5195,0.21297917,"34,978","6,302","34,167",5986,646679,176382,28.2195,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,5,8,2020,2020-05,70.9,24.969501,32.9695,0.22908871,"34,978","6,302","34,167",5986,646679,176382,28.9695005,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,6,54,2020,2020-06,27.7,25.469501,35.0195,0.15378751,"34,978","6,302","34,167",5986,646679,176382,30.2445005,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,7,33,2020,2020-07,90.9,24.3195,33.1195,0.18984275,"34,978","6,302","34,167",5986,646679,176382,28.719500000000004,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,8,22,2020,2020-08,48.8,24.7695,33.919502,0.17432259,"34,978","6,302","34,167",5986,646679,176382,29.344501,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,9,23,2020,2020-09,61.0,24.369501,32.7195,0.1856889,"34,978","6,302","34,167",5986,646679,176382,28.544500499999998,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,10,15,2020,2020-10,32.0,24.219501,34.7695,0.16119893,"34,978","6,302","34,167",5986,646679,176382,29.4945005,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,11,18,2020,2020-11,193.70001,23.9195,32.8195,0.29340693,"34,978","6,302","34,167",5986,646679,176382,28.3695,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,12,44,2020,2020-12,111.6,23.1695,32.169502,0.26797983,"34,978","6,302","34,167",5986,646679,176382,27.669501,28.55491708333334,9.370833499999998,72.92477431906612,87.4412732144574,35.0195,22.1695,12.850000000000001,28.511167166666667,27.694500333333334,29.436167166666667,27.477834,823.200003,193.70001,13.499999,71.46621072792064,337.30001,116.499993,167.4,214.59999399999998
Hambantota,1,16,2021,2021-01,177.7,22.4195,31.2695,0.3153562,"34,912",5883,"34,490",5814,652777,179112,26.8445,28.62366708333333,10.066666499999998,70.3962741535856,111.70594260664272,36.5195,22.219501,14.299999,27.519500166666663,29.777833500000003,29.861167,27.236167,1134.80001,235.8,23.6,70.50178873386567,538.7000049999999,124.30000199999999,161.500002,326.500005
Hambantota,2,24,2021,2021-02,23.6,22.219501,32.5695,0.19795239,"34,912",5883,"34,490",5814,652777,179112,27.3945005,28.62366708333333,10.066666499999998,70.3962741535856,111.70594260664272,36.5195,22.219501,14.299999,27.519500166666663,29.777833500000003,29.861167,27.236167,1134.80001,235.8,23.6,70.50178873386567,538.7000049999999,124.30000199999999,161.500002,326.500005
Hambantota,3,33,2021,2021-03,115.8,22.8195,33.169502,0.21551612,"34,912",5883,"34,490",5814,652777,179112,27.994501,28.62366708333333,10.066666499999998,70.3962741535856,111.70594260664272,36.5195,22.219501,14.299999,27.519500166666663,29.777833500000003,29.861167,27.236167,1134.80001,235.8,23.6,70.50178873386567,538.7000049999999,124.30000199999999,161.500002,326.500005
Hambantota,4,22,2021,2021-04,47.300003,23.469501,35.2195,0.1775,"34,912",5883,"34,490",5814,652777,179112,29.3445005,28.62366708333333,10.066666499999998,70.3962741535856,111.70594260664272,36.5195,22.219501,14.299999,27.519500166666663,29.777833500000003,29.861167,27.236167,1134.80001,235.8,23.6,70.50178873386567,538.7000049999999,124.30000199999999,161.500002,326.500005
Hambantota,5,36,2021,2021-05,90.5,24.219501,34.2195,0.21101882,"34,912",5883,"34,490",5814,652777,179112,29.2195005,28.62366708333333,10.066666499999998,70.3962741535856,111.70594260664272,36.5195,22.219501,14.299999,27.519500166666663,29.777833500000003,29.861167,27.236167,1134.80001,235.8,23.6,70.50178873386567,538.7000049999999,124.30000199999999,161.500002,326.500005
Hambantota,6,17,2021,2021-06,32.4,25.0695,36.5195,0.14280416,"34,912",5883,"34,490",5814,652777,179112,30.7945,28.62366708333333,10.066666499999998,70.3962741535856,111.70594260664272,36.5195,22.219501,14.299999,27.519500166666663,29.777833500000003,29.861167,27.236167,1134.80001,235.8,23.6,70.50178873386567,538.7000049999999,124.30000199999999,161.500002,326.500005
