District,Month,Cases,Year,YearMonth,Precipitation_mm,Temp_Min_C,Temp_Max_C,Soil_Moisture_0_7cm,MRiceArea,MRiceYield,SRiceArea,SRiceYield,Population,Households,mean_temp,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,Incidence_per_100k
Nuwara Eliya,3,0.0,2014,2014-03,60.5,12.014,24.713999,0.3460027,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,18.3639995,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.0
Nuwara Eliya,4,1.0,2014,2014-04,206.30002,13.4140005,25.014,0.39090553,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,19.21400025,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.1400758370581833
Nuwara Eliya,5,3.0,2014,2014-05,215.2,14.864,23.363998,0.46318278,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,19.113999,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.4202275111745499
Nuwara Eliya,6,4.0,2014,2014-06,115.7,15.4140005,22.914,0.4644097,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,19.16400025,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.5603033482327332
Nuwara Eliya,7,2.0,2014,2014-07,111.99999,15.113999,22.764,0.45182395,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,18.9389995,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.2801516741163666
Nuwara Eliya,8,2.0,2014,2014-08,194.7,13.814,22.314,0.46783736,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,18.064,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.2801516741163666
Nuwara Eliya,9,8.0,2014,2014-09,273.2,14.4140005,22.764,0.47393054,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,18.58900025,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,1.1206066964654664
Nuwara Eliya,10,2.0,2014,2014-10,482.9,14.364,21.914,0.475418,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,18.139000000000003,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.2801516741163666
Nuwara Eliya,11,5.0,2014,2014-11,409.40002,12.764,21.514,0.4666639,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,17.139,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.7003791852909165
Nuwara Eliya,12,7.0,2014,2014-12,671.39996,13.464,21.164,0.47703227,5031.0,4403.0,1839.0,4274.0,713899.0,178808.0,17.314,18.04316647916667,9.308332875,60.05376048387097,108.11312755803914,25.014,9.514,15.5,17.53066666666667,16.94733283333333,19.16399983333333,16.597333000000003,2886.89999,671.39996,29.0,79.51332872648481,1563.69998,206.1,537.20002,816.99996,0.9805308594072831
