District,YearMonth,Precipitation_mm,Temp_Min_C,Temp_Max_C,Soil_Moisture_0_7cm
Kegalle,2018-09,221.0,22.143,31.543,0.4205833
Kegalle,2018-10,526.5,21.093,29.593,0.49920967
Kegalle,2018-11,377.5,20.293,31.093,0.4808014
Kegalle,2018-12,126.1,18.793,31.143,0.4105484
Kegalle,2019-01,27.200003,18.593,34.643,0.2805726
Kegalle,2019-02,324.2,19.393,34.343,0.40276042
Kegalle,2019-03,57.8,20.743,36.643,0.3324839
Kegalle,2019-04,233.8,22.943,36.993,0.38482222
Kegalle,2019-05,71.5,23.193,31.143,0.39217204
Kegalle,2019-06,208.5,22.993,31.443,0.46136108
Kegalle,2019-07,185.7,22.293,31.043,0.44722044
Kegalle,2019-08,429.4,21.843,30.193,0.48628765
Kegalle,2019-09,231.6,21.193,30.443,0.48746252
Kegalle,2019-10,633.3,21.143,31.643002,0.49697042
Kegalle,2019-11,286.7,20.693,31.193,0.47473055
Kegalle,2019-12,109.9,20.193,30.993,0.44641802
Kegalle,2020-01,13.200001,19.143,34.593,0.29325807
Kegalle,2020-02,9.9,20.493,36.343,0.2616451
Kegalle,2020-03,49.7,21.643,36.743,0.2978656
Kegalle,2020-04,259.69998,21.443,37.593,0.4209264
Kegalle,2020-05,277.59998,23.093,32.493,0.4559503
Kegalle,2020-06,221.7,22.593,30.993,0.4705097
Kegalle,2020-07,235.9,22.443,32.243,0.4873051
Kegalle,2020-08,253.9,22.443,30.593,0.43034005
Kegalle,2020-09,429.6,22.293,29.493,0.4938986
Kegalle,2020-10,189.5,21.843,29.593,0.48335618
Kegalle,2020-11,264.9,20.543,30.943,0.48039722
Kegalle,2020-12,207.40001,20.243,30.743,0.46669355
Kegalle,2021-01,292.7,19.543,30.743,0.45089918
Kegalle,2021-02,17.9,19.243,36.043,0.3056741
Kegalle,2021-03,176.2,20.643,35.993,0.35985214
Kegalle,2021-04,186.8,21.793,35.743,0.40301386
Kegalle,2021-05,460.9,22.243,31.443,0.48134813
Kegalle,2021-06,228.7,22.393,29.843,0.48144442
Kegalle,2021-07,266.4,22.443,29.593,0.4872688
Kegalle,2021-08,292.0,22.143,29.293,0.48774192
Kegalle,2021-09,272.6,22.143,30.043,0.4882639
Kegalle,2021-10,434.2,21.193,30.143,0.4909395
Kegalle,2021-11,553.60004,20.693,29.843,0.4968111
Kegalle,2021-12,77.799995,19.343,32.743,0.39692608
Kegalle,2022-01,47.2,18.243,33.543,0.3464113
Kegalle,2022-02,83.3,19.493,34.593,0.34439585
Kegalle,2022-03,61.8,21.143,35.293,0.3468387
Kegalle,2022-04,229.9,21.143,32.493,0.43454307
Kegalle,2022-05,348.2,21.943,31.393,0.45383334
Kegalle,2022-06,151.5,22.043,29.743,0.47524166
Kegalle,2022-07,182.1,21.643,31.443,0.4705941
Kegalle,2022-08,322.90002,21.643,31.243,0.45630106
Kegalle,2022-09,126.90001,21.443,31.043,0.44232082
Kegalle,2022-10,475.2,20.593,30.893,0.4850914
Kegalle,2022-11,298.8,18.893,31.143,0.45034865
Kegalle,2022-12,229.20001,18.493,31.343,0.46306184
Kegalle,2023-01,89.6,17.693,31.393,0.39478093
Kegalle,2023-02,72.9,18.093,32.643,0.4110655
Kegalle,2023-03,111.200005,21.193,34.343,0.3731492
Kegalle,2023-04,120.0,20.893,35.043,0.37872085
Kegalle,2023-05,180.90001,22.643,32.193,0.43233737
Kegalle,2023-06,162.8,22.043,30.893,0.42067778
Kegalle,2023-07,243.2,21.743,30.293,0.4325067
Kegalle,2023-08,48.0,22.693,32.593,0.2935699
Kegalle,2023-09,316.80002,21.743,30.193,0.48188058
Kegalle,2023-10,412.40002,21.293,31.093,0.49144894
Kegalle,2023-11,612.3,19.993,31.243,0.49584723
Kegalle,2023-12,344.30002,21.343,31.143,0.46592876
Kegalle,2024-01,180.5,17.643,31.893002,0.4162957
Kegalle,2024-02,27.8,17.893,35.643,0.3071049
Kegalle,2024-03,78.4,21.293,37.993,0.2752339
Kegalle,2024-04,168.3,22.993,38.143,0.33751112
Kegalle,2024-05,567.60004,23.043,35.043,0.44699594
Kegalle,2024-06,256.4,22.093,30.043,0.4724736
Kegalle,2024-07,241.80002,22.443,30.793,0.46392474
Kegalle,2024-08,229.2,22.193,30.193,0.46528494
Kegalle,2024-09,189.3,22.143,32.093,0.463525
Kegalle,2024-10,328.69998,21.893,31.143,0.47107255
Kegalle,2024-11,558.3,21.043,30.793,0.48285973
Kegalle,2024-12,142.5,18.243,31.043,0.42265862
Kilinochchi,2007-01,52.6,22.5655,28.115501,0.22866398
Kilinochchi,2007-02,32.0,22.1655,31.3155,0.22020982
Kilinochchi,2007-03,3.5000002,22.015501,34.815502,0.15735619
Kilinochchi,2007-04,82.1,24.265501,33.8655,0.25550556
Kilinochchi,2007-05,5.5,26.365501,35.2155,0.16108601
Kilinochchi,2007-06,35.399998,25.4155,36.2655,0.19898473
Kilinochchi,2007-07,36.2,24.265501,34.7155,0.19666667
Kilinochchi,2007-08,30.6,25.365501,34.8655,0.1850914
Kilinochchi,2007-09,25.7,24.8155,33.9155,0.19867083
Kilinochchi,2007-10,320.2,23.2155,33.6655,0.30440053
Kilinochchi,2007-11,122.2,22.1655,29.115501,0.3779792
Kilinochchi,2007-12,230.19998,18.4155,28.0655,0.35130107
Kilinochchi,2008-01,30.099998,20.7155,29.9155,0.25830644
Kilinochchi,2008-02,64.7,20.865501,30.365501,0.21697557
Kilinochchi,2008-03,192.7,22.9655,30.4155,0.3575363
Kilinochchi,2008-04,49.600002,23.9655,33.1655,0.3036389
Kilinochchi,2008-05,1.0,26.0655,34.1155,0.1562285
Kilinochchi,2008-06,13.1,25.9155,34.7155,0.16803612
Kilinochchi,2008-07,18.6,25.5655,34.6655,0.17888172
Kilinochchi,2008-08,34.399998,24.6655,34.6655,0.18445565
Kilinochchi,2008-09,2.1000001,25.115501,35.4155,0.16175418
Kilinochchi,2008-10,174.40001,21.265501,34.7155,0.2877769
Kilinochchi,2008-11,467.4,21.2155,30.515501,0.33609584
Kilinochchi,2008-12,202.7,21.8155,28.3155,0.37725672
Kilinochchi,2009-01,90.80001,21.9655,28.265501,0.3133024
Kilinochchi,2009-02,0.5,20.1655,32.2155,0.17115179
Kilinochchi,2009-03,120.299995,22.0655,33.3655,0.2541425
Kilinochchi,2009-04,92.399994,24.4655,33.565502,0.24058056
Kilinochchi,2009-05,23.900002,26.0655,35.815502,0.1807769
Kilinochchi,2009-06,0.8,26.115501,33.9655,0.14689307
Kilinochchi,2009-07,5.7,25.6655,35.7655,0.14945833
Kilinochchi,2009-08,26.9,24.9655,35.065502,0.1901707
Kilinochchi,2009-09,13.5,25.7155,34.7655,0.17083195
Kilinochchi,2009-10,57.9,23.615501,34.4155,0.1767594
Kilinochchi,2009-11,316.1,23.5655,30.365501,0.3861014
Kilinochchi,2009-12,344.1,22.8155,29.0655,0.39527288
Kilinochchi,2010-01,38.699997,21.515501,28.7155,0.2951317
Kilinochchi,2010-02,0.6,21.865501,32.5155,0.16088988
Kilinochchi,2010-03,6.4,21.1655,34.0155,0.14758064
Kilinochchi,2010-04,61.7,25.2155,36.1655,0.22332083
Kilinochchi,2010-05,25.699999,25.3155,34.9155,0.23059945
Kilinochchi,2010-06,17.2,26.5655,36.8655,0.16843611
Kilinochchi,2010-07,9.5,25.6655,34.9655,0.16188306
Kilinochchi,2010-08,123.09999,24.265501,35.5155,0.22546102
Kilinochchi,2010-09,84.3,23.9155,32.565502,0.2560528
Kilinochchi,2010-10,200.50002,23.8155,32.565502,0.29036695
Kilinochchi,2010-11,321.9,23.515501,30.2155,0.39446667
Kilinochchi,2010-12,536.7,20.6655,29.0655,0.3927554
Kilinochchi,2011-01,380.7,21.3155,27.2155,0.36945564
Kilinochchi,2011-02,224.1,21.9155,29.865501,0.33129615
Kilinochchi,2011-03,13.900001,20.4155,33.6155,0.1919543
Kilinochchi,2011-04,111.100006,24.2155,34.3655,0.25218332
Kilinochchi,2011-05,2.1,24.865501,34.815502,0.19461021
Kilinochchi,2011-06,4.8,26.0655,35.315502,0.150875
Kilinochchi,2011-07,28.8,25.6655,34.7655,0.18143684
Kilinochchi,2011-08,25.0,24.9155,34.3655,0.18074328
Kilinochchi,2011-09,10.4,26.115501,34.4655,0.16442639
Kilinochchi,2011-10,256.0,24.015501,33.6155,0.29788575
Kilinochchi,2011-11,269.7,22.615501,29.115501,0.3877111
Kilinochchi,2011-12,109.3,20.6655,28.9655,0.36586156
Kilinochchi,2012-01,18.999998,19.5655,28.2155,0.2590188
Kilinochchi,2012-02,12.099999,22.3155,31.865501,0.18730891
Kilinochchi,2012-03,9.6,22.5655,34.315502,0.16334274
Kilinochchi,2012-04,36.8,23.8155,34.9155,0.19174306
Kilinochchi,2012-05,0.70000005,26.2155,36.0155,0.14931048
Kilinochchi,2012-06,0.90000004,26.265501,34.9655,0.14069445
Kilinochchi,2012-07,20.099998,25.865501,34.6655,0.16580914
Kilinochchi,2012-08,11.1,25.515501,34.0155,0.15895833
Kilinochchi,2012-09,25.0,24.6655,35.2155,0.16634305
Kilinochchi,2012-10,486.8,23.765501,34.3655,0.33766934
Kilinochchi,2012-11,133.1,21.765501,30.265501,0.3691486
Kilinochchi,2012-12,133.0,21.8155,28.515501,0.3581747
Kilinochchi,2013-01,90.2,21.2155,28.0655,0.32070833
Kilinochchi,2013-02,56.699997,22.4155,29.8155,0.27649108
Kilinochchi,2013-03,41.3,22.7155,33.8655,0.23562768
Kilinochchi,2013-04,16.599998,25.115501,35.9155,0.16727638
Kilinochchi,2013-05,15.0,26.115501,36.0155,0.1769933
Kilinochchi,2013-06,13.1,25.365501,33.6155,0.16080278
Kilinochchi,2013-07,14.400001,25.8155,33.7655,0.18238308
Kilinochchi,2013-08,36.8,24.365501,34.9155,0.20473792
Kilinochchi,2013-09,45.600002,24.365501,34.2155,0.21519722
Kilinochchi,2013-10,64.7,23.9655,34.815502,0.19403763
Kilinochchi,2013-11,156.1,22.365501,30.115501,0.31204027
Kilinochchi,2013-12,117.4,22.115501,29.265501,0.3059247
Kilinochchi,2014-01,233.2,21.2155,27.365501,0.33017743
Kilinochchi,2014-02,12.6,20.115501,30.015501,0.1973259
Kilinochchi,2014-03,5.7000003,23.115501,34.5155,0.15419489
Kilinochchi,2014-04,22.2,23.865501,34.6155,0.18453611
Kilinochchi,2014-05,102.100006,24.7155,34.1655,0.25699326
Kilinochchi,2014-06,3.9,26.5655,35.7155,0.14751111
Kilinochchi,2014-07,5.9,26.7155,35.6155,0.15448791
Kilinochchi,2014-08,40.4,24.9655,34.315502,0.20774463
Kilinochchi,2014-09,68.3,24.515501,35.565502,0.18938333
Kilinochchi,2014-10,200.59999,23.615501,32.0155,0.35734406
Kilinochchi,2014-11,329.6,21.4655,29.8155,0.38972083
Kilinochchi,2014-12,455.8,21.765501,28.515501,0.40779707
Kilinochchi,2015-01,15.6,21.9655,29.115501,0.2692863
Kilinochchi,2015-02,45.499996,20.365501,29.8155,0.24945834
Kilinochchi,2015-03,14.1,22.4155,33.3655,0.18253091
Kilinochchi,2015-04,48.5,24.6655,34.2155,0.23459168
Kilinochchi,2015-05,91.40001,24.365501,34.2155,0.27854303
Kilinochchi,2015-06,13.9,25.4655,33.4655,0.16874583
Kilinochchi,2015-07,16.5,25.765501,34.6155,0.16917877
Kilinochchi,2015-08,29.2,24.865501,35.0155,0.18972178
Kilinochchi,2015-09,53.300003,24.365501,34.9155,0.21567361
Kilinochchi,2015-10,197.3,24.115501,31.4155,0.3213777
Kilinochchi,2015-11,464.9,23.015501,29.8155,0.40757084
Kilinochchi,2015-12,223.59999,23.865501,28.8155,0.3856801
Kilinochchi,2016-01,27.499998,22.4155,28.7155,0.28632528
Kilinochchi,2016-02,18.7,23.015501,31.865501,0.17566378
Kilinochchi,2016-03,14.1,23.6655,34.9655,0.16808064
Kilinochchi,2016-04,6.5,25.8155,36.7655,0.16426666
Kilinochchi,2016-05,191.8,25.7155,35.7655,0.2528011
Kilinochchi,2016-06,19.2,26.365501,33.6655,0.17130694
Kilinochchi,2016-07,29.300001,25.265501,35.1155,0.18069085
Kilinochchi,2016-08,13.0,25.9655,34.7155,0.16429166
Kilinochchi,2016-09,2.9,25.365501,34.6155,0.15639861
Kilinochchi,2016-10,40.2,24.265501,34.4655,0.18460484
Kilinochchi,2016-11,173.0,21.265501,30.8155,0.33079165
Kilinochchi,2016-12,104.79999,20.265501,30.015501,0.29777825
Kilinochchi,2017-01,159.8,20.0285,29.4285,0.2654946
Kilinochchi,2017-02,16.3,18.478498,31.228498,0.22657886
Kilinochchi,2017-03,110.7,20.0285,34.0285,0.26268145
Kilinochchi,2017-04,6.6000004,24.728498,37.6285,0.15120694
Kilinochchi,2017-05,48.899998,25.4285,36.1785,0.1880914
Kilinochchi,2017-06,17.0,26.8785,35.7285,0.1524361
Kilinochchi,2017-07,21.1,25.0285,37.1285,0.15057796
Kilinochchi,2017-08,58.5,25.2785,35.6285,0.17763844
Kilinochchi,2017-09,66.899994,24.6285,33.7285,0.23560418
Kilinochchi,2017-10,204.4,23.578499,34.9285,0.24961156
Kilinochchi,2017-11,372.19998,22.728498,31.6785,0.38864443
Kilinochchi,2017-12,128.3,21.5285,29.3785,0.36212766
Kilinochchi,2018-01,60.0,20.828499,28.2785,0.25061694
Kilinochchi,2018-02,19.400002,21.078499,30.0285,0.17743601
Kilinochchi,2018-03,27.600002,20.7785,35.5285,0.1916613
Kilinochchi,2018-04,56.7,23.9285,37.7785,0.19581668
Kilinochchi,2018-05,89.799995,24.4285,38.4785,0.24466936
Kilinochchi,2018-06,9.900001,25.8785,34.5285,0.16120277
Kilinochchi,2018-07,9.8,25.578499,35.6785,0.15041801
Kilinochchi,2018-08,18.4,24.578499,35.9785,0.15478227
Kilinochchi,2018-09,69.700005,23.6285,36.0285,0.19947639
Kilinochchi,2018-10,323.90002,23.0285,32.3785,0.40063575
Kilinochchi,2018-11,431.6,21.8785,29.728498,0.40071392
Kilinochchi,2018-12,180.6,20.1785,29.0285,0.3665336
Kilinochchi,2019-01,8.8,21.3785,29.6285,0.24912634
Kilinochchi,2019-02,34.9,21.478498,32.4785,0.22211012
Kilinochchi,2019-03,4.3,22.2785,36.1785,0.1506801
Kilinochchi,2019-04,24.300001,22.978498,36.4285,0.16444166
Kilinochchi,2019-05,11.4,25.978498,38.2285,0.15323523
Kilinochchi,2019-06,4.5,26.828499,36.0285,0.14725834
Kilinochchi,2019-07,13.6,25.978498,36.5285,0.15795293
Kilinochchi,2019-08,26.199999,25.078499,34.9285,0.20136961
Kilinochchi,2019-09,61.9,23.228498,37.2285,0.19765694
Kilinochchi,2019-10,287.7,23.0285,32.2285,0.350289
Kilinochchi,2019-11,132.3,22.728498,31.328499,0.30401528
Kilinochchi,2019-12,214.29999,22.578499,28.828499,0.38422447
Kilinochchi,2020-01,22.1,20.828499,29.8785,0.24987096
Kilinochchi,2020-02,16.9,21.1285,30.5285,0.19314656
Kilinochchi,2020-03,5.5,20.978498,34.0285,0.16528629
Kilinochchi,2020-04,38.5,23.5285,36.0285,0.18441528
Kilinochchi,2020-05,62.6,25.1785,36.5285,0.21894085
Kilinochchi,2020-06,29.5,25.328499,36.4285,0.17638889
Kilinochchi,2020-07,65.700005,24.578499,35.2285,0.22045295
Kilinochchi,2020-08,13.5,25.578499,35.6285,0.16211425
Kilinochchi,2020-09,59.4,25.0285,34.828503,0.1868236
Kilinochchi,2020-10,21.9,23.728498,36.4785,0.18412098
Kilinochchi,2020-11,254.90001,23.4285,33.2285,0.3392653
Kilinochchi,2020-12,469.59998,21.9285,29.0285,0.39698118
Kilinochchi,2021-01,534.6,22.328499,28.978498,0.3799395
Kilinochchi,2021-02,28.7,20.3785,30.978498,0.26140326
Kilinochchi,2021-03,16.900002,21.228498,34.2285,0.17879032
Kilinochchi,2021-04,67.299995,23.728498,35.9285,0.21617222
Kilinochchi,2021-05,67.9,24.078499,35.1285,0.24964112
Kilinochchi,2021-06,31.900002,25.1285,35.4285,0.18389305
Kilinochchi,2021-07,15.1,24.9285,35.8785,0.17412768
Kilinochchi,2021-08,34.8,24.478498,35.4285,0.19068682
Kilinochchi,2021-09,54.9,24.7785,35.2285,0.18662085
Kilinochchi,2021-10,276.9,23.5285,31.8785,0.35924867
Kilinochchi,2021-11,529.9,22.228498,30.5285,0.40927085
Kilinochchi,2021-12,88.9,20.978498,29.9285,0.34014246
Kilinochchi,2022-01,48.9,18.1785,30.2785,0.31789652
Kilinochchi,2022-02,69.4,19.728498,30.478498,0.2997589
Kilinochchi,2022-03,25.599998,22.2785,33.828503,0.21383736
Kilinochchi,2022-04,128.8,23.078499,33.6785,0.2962986
Kilinochchi,2022-05,10.6,25.6785,35.7785,0.18773253
Kilinochchi,2022-06,26.699999,24.478498,35.5285,0.17341805
Kilinochchi,2022-07,31.100002,24.1285,36.2285,0.1722836
Kilinochchi,2022-08,78.3,24.0285,35.328503,0.21005107
Kilinochchi,2022-09,33.900005,23.578499,34.7785,0.20497222
Kilinochchi,2022-10,196.70001,22.978498,33.9785,0.31414786
Kilinochchi,2022-11,198.5,21.3785,30.7785,0.35649028
Kilinochchi,2022-12,274.8,19.6285,29.728498,0.37195027
Kilinochchi,2023-01,103.600006,20.228498,28.1785,0.31625137
Kilinochchi,2023-02,156.09999,20.328499,29.7785,0.2918661
Kilinochchi,2023-03,41.600002,22.8785,34.0285,0.22236292
Kilinochchi,2023-04,89.8,22.9285,35.9285,0.19637223
Kilinochchi,2023-05,64.1,23.7785,35.578503,0.2669543
Kilinochchi,2023-06,37.7,25.6785,36.2785,0.18036667
Kilinochchi,2023-07,17.2,25.978498,36.828503,0.14068548
Kilinochchi,2023-08,30.199999,25.328499,37.328503,0.14306721
Kilinochchi,2023-09,36.1,25.1285,35.4285,0.16830973
Kilinochchi,2023-10,168.20001,22.7785,35.1285,0.2777984
Kilinochchi,2023-11,529.2,22.8785,31.228498,0.4022972
Kilinochchi,2023-12,303.90002,23.228498,30.828499,0.40008605
Kilinochchi,2024-01,69.50001,20.6785,29.978498,0.3175376
Kilinochchi,2024-02,11.2,22.078499,33.5285,0.16816524
Kilinochchi,2024-03,9.8,21.3785,37.0285,0.13071103
Kilinochchi,2024-04,33.500004,24.1285,39.2785,0.13958333
Kilinochchi,2024-05,170.8,24.6285,38.828503,0.2818952
Kilinochchi,2024-06,44.2,24.978498,33.828503,0.19794168
Kilinochchi,2024-07,13.900001,26.3785,34.7785,0.12513709
Kilinochchi,2024-08,81.0,24.3785,36.4785,0.19412367
Kilinochchi,2024-09,13.2,24.828499,36.5285,0.12770694
Kilinochchi,2024-10,207.7,23.228498,36.9785,0.3169113
Kilinochchi,2024-11,608.0,22.0285,31.478498,0.3849014
Kilinochchi,2024-12,208.0,21.8785,31.828499,0.34166935
Kurunegala,2007-01,18.8,18.5275,30.2775,0.3237137
Kurunegala,2007-02,11.5,19.327501,33.127502,0.28996727
Kurunegala,2007-03,14.1,20.327501,37.5275,0.2742487
Kurunegala,2007-04,330.59998,22.2275,34.9775,0.43664998
Kurunegala,2007-05,107.1,22.7775,31.427502,0.42351344
Kurunegala,2007-06,238.40001,22.427502,31.077501,0.4516722
Kurunegala,2007-07,194.1,22.177502,29.827501,0.46551076
Kurunegala,2007-08,153.0,22.5275,29.427502,0.4440954
Kurunegala,2007-09,202.6,22.577501,29.7775,0.47334585
Kurunegala,2007-10,296.8,21.677502,29.327501,0.4813656
Kurunegala,2007-11,141.6,18.927502,30.4775,0.45239028
Kurunegala,2007-12,115.1,16.827501,30.077501,0.42227554
Kurunegala,2008-01,67.6,18.9775,31.177502,0.43837634
Kurunegala,2008-02,116.5,16.927502,30.9775,0.41606322
Kurunegala,2008-03,348.1,20.1275,30.7775,0.47210217
Kurunegala,2008-04,183.3,21.0275,31.2775,0.47074583
Kurunegala,2008-05,76.3,23.0275,29.9775,0.3979207
Kurunegala,2008-06,175.8,22.2275,30.0275,0.44503888
Kurunegala,2008-07,174.2,22.077501,30.4775,0.45064786
Kurunegala,2008-08,153.4,22.177502,29.827501,0.4437957
Kurunegala,2008-09,70.4,22.2775,31.177502,0.41433474
Kurunegala,2008-10,468.80002,20.3775,32.3275,0.438664
Kurunegala,2008-11,195.8,19.7275,31.427502,0.44513333
Kurunegala,2008-12,128.7,19.4775,29.7775,0.4396425
Kurunegala,2009-01,51.200005,18.4775,30.427502,0.36877957
Kurunegala,2009-02,14.8,16.8775,34.877502,0.29939732
Kurunegala,2009-03,151.29999,19.8775,36.0275,0.39636293
Kurunegala,2009-04,100.6,21.6275,33.0275,0.4317264
Kurunegala,2009-05,179.90001,23.4775,31.9775,0.40633333
Kurunegala,2009-06,174.4,22.7275,29.8775,0.44121805
Kurunegala,2009-07,117.7,22.7275,30.0275,0.4409113
Kurunegala,2009-08,180.6,22.0275,29.7775,0.45256183
Kurunegala,2009-09,154.4,22.6275,30.2775,0.45466945
Kurunegala,2009-10,198.0,20.9775,31.6275,0.44721237
Kurunegala,2009-11,245.1,20.7275,30.5275,0.47349864
Kurunegala,2009-12,254.0,20.7775,30.1275,0.47360885
Kurunegala,2010-01,35.3,18.4775,30.7275,0.39795026
Kurunegala,2010-02,9.799999,20.827501,36.0275,0.29859376
Kurunegala,2010-03,56.8,21.2275,37.2275,0.3071922
Kurunegala,2010-04,235.0,22.7775,33.9275,0.4563889
Kurunegala,2010-05,166.40001,23.2775,32.0275,0.47344756
Kurunegala,2010-06,213.5,23.327501,30.577501,0.47033468
Kurunegala,2010-07,210.8,22.1275,31.177502,0.4683696
Kurunegala,2010-08,150.9,22.077501,30.177502,0.4704113
Kurunegala,2010-09,150.8,21.6275,29.677502,0.4616486
Kurunegala,2010-10,336.3,21.427502,29.3775,0.46154702
Kurunegala,2010-11,359.2,20.9775,29.677502,0.4776625
Kurunegala,2010-12,428.0,19.6275,29.427502,0.47651207
Kurunegala,2011-01,350.5,18.2275,29.177502,0.45537904
Kurunegala,2011-02,256.4,20.0275,30.827501,0.4289375
Kurunegala,2011-03,55.9,19.5275,34.0275,0.357793
Kurunegala,2011-04,220.0,22.1275,34.9775,0.42982498
Kurunegala,2011-05,87.5,22.9775,31.8775,0.43096638
Kurunegala,2011-06,81.9,23.2775,30.4775,0.4112681
Kurunegala,2011-07,164.3,22.7775,30.427502,0.44015324
Kurunegala,2011-08,159.3,22.7275,29.7275,0.44631183
Kurunegala,2011-09,181.0,22.6275,30.577501,0.44364443
Kurunegala,2011-10,274.90002,22.2275,31.2775,0.42411292
Kurunegala,2011-11,169.0,20.327501,30.6275,0.46201664
Kurunegala,2011-12,176.40001,17.577501,30.5275,0.450914
Kurunegala,2012-01,17.5,18.6275,30.8775,0.3505847
Kurunegala,2012-02,48.7,19.677502,32.377502,0.33948132
Kurunegala,2012-03,50.4,20.2775,35.5275,0.33891532
Kurunegala,2012-04,142.6,21.577501,32.2275,0.44575834
Kurunegala,2012-05,37.5,22.8775,32.6775,0.32237905
Kurunegala,2012-06,115.399994,22.927502,31.1275,0.39228886
Kurunegala,2012-07,109.9,22.5275,31.677502,0.4095417
Kurunegala,2012-08,142.5,22.927502,30.7275,0.39209545
Kurunegala,2012-09,132.2,22.827501,31.5275,0.41873196
Kurunegala,2012-10,378.9,21.7775,32.4775,0.4306707
Kurunegala,2012-11,292.0,21.1275,30.677502,0.44814724
Kurunegala,2012-12,132.5,20.077501,30.2775,0.43640053
Kurunegala,2013-01,159.7,19.0275,29.677502,0.41982797
Kurunegala,2013-02,76.6,19.677502,31.1275,0.405814
Kurunegala,2013-03,156.9,21.677502,32.5775,0.42903766
Kurunegala,2013-04,101.299995,22.5275,34.0275,0.42302084
Kurunegala,2013-05,146.9,23.427502,31.327501,0.43921238
Kurunegala,2013-06,308.6,22.5275,28.927502,0.48747084
Kurunegala,2013-07,144.20001,22.3775,29.3775,0.47694892
Kurunegala,2013-08,151.1,22.327501,32.4275,0.45923924
Kurunegala,2013-09,183.50002,22.2275,29.7275,0.46734443
Kurunegala,2013-10,226.0,21.677502,30.177502,0.43679836
Kurunegala,2013-11,201.1,19.7775,30.677502,0.4645778
Kurunegala,2013-12,93.9,19.9775,29.0275,0.44278628
Kurunegala,2014-01,76.2,19.927502,29.9775,0.42089784
Kurunegala,2014-02,5.5,17.327501,33.4275,0.29107437
Kurunegala,2014-03,12.5,21.1275,37.2275,0.27290994
Kurunegala,2014-04,220.7,21.427502,36.0775,0.4343153
Kurunegala,2014-05,177.59999,23.077501,30.8775,0.44506317
Kurunegala,2014-06,99.2,23.3775,30.3775,0.4484028
Kurunegala,2014-07,109.799995,23.0275,30.0275,0.45388845
Kurunegala,2014-08,154.4,22.7775,29.827501,0.46836963
Kurunegala,2014-09,172.8,22.2275,30.7275,0.46824583
Kurunegala,2014-10,520.39996,21.327501,31.327501,0.47330377
Kurunegala,2014-11,290.2,20.0275,30.2775,0.47188473
Kurunegala,2014-12,491.89996,20.427502,30.177502,0.47606048
Kurunegala,2015-01,13.099999,19.177502,31.177502,0.34992337
Kurunegala,2015-02,51.199997,18.677502,32.1275,0.3413735
Kurunegala,2015-03,75.799995,20.577501,35.2275,0.36765188
Kurunegala,2015-04,252.3,22.2275,33.627502,0.46262082
Kurunegala,2015-05,172.70001,22.827501,31.2275,0.4500027
Kurunegala,2015-06,153.7,23.1275,30.6275,0.44091526
Kurunegala,2015-07,112.9,23.077501,30.1275,0.46360752
Kurunegala,2015-08,129.2,22.827501,31.427502,0.44106853
Kurunegala,2015-09,176.6,22.427502,30.3775,0.46228057
Kurunegala,2015-10,782.1,22.0275,31.2275,0.47251746
Kurunegala,2015-11,377.1,21.577501,30.927502,0.4759986
Kurunegala,2015-12,166.6,20.927502,30.7275,0.45272446
Kurunegala,2016-01,9.7,19.577501,32.2275,0.3264933
Kurunegala,2016-02,10.6,21.0275,34.4275,0.2724684
Kurunegala,2016-03,21.8,23.2275,37.2775,0.27513173
Kurunegala,2016-04,74.5,23.677502,36.0775,0.34621388
Kurunegala,2016-05,783.30005,23.2775,32.877502,0.46902955
Kurunegala,2016-06,154.7,22.7775,29.4775,0.47223333
Kurunegala,2016-07,102.2,22.677502,30.927502,0.4453992
Kurunegala,2016-08,79.4,22.9775,30.3775,0.42534274
Kurunegala,2016-09,64.3,22.6275,29.8775,0.38955554
Kurunegala,2016-10,87.5,22.0275,31.6275,0.35138306
Kurunegala,2016-11,205.59999,18.927502,31.0275,0.45974028
Kurunegala,2016-12,37.4,17.427502,31.856,0.3928414
Kurunegala,2017-01,85.5,18.006,34.156,0.32188708
Kurunegala,2017-02,23.1,18.456,36.255997,0.29585716
Kurunegala,2017-03,137.0,19.306,35.955997,0.36954838
Kurunegala,2017-04,100.2,23.506,38.005997,0.3585722
Kurunegala,2017-05,187.7,23.056,34.106,0.41200808
Kurunegala,2017-06,164.3,22.706,30.606,0.47030693
Kurunegala,2017-07,107.9,23.106,31.906,0.4368481
Kurunegala,2017-08,189.3,22.606,31.156,0.46450135
Kurunegala,2017-09,148.3,22.406,33.106,0.47175556
Kurunegala,2017-10,330.0,22.356,30.656,0.4757137
Kurunegala,2017-11,292.5,20.356,31.356,0.4831153
Kurunegala,2017-12,93.5,19.406,30.906,0.42836156
Kurunegala,2018-01,31.9,18.706,32.156,0.30802554
Kurunegala,2018-02,23.5,18.656,34.806,0.26866516
Kurunegala,2018-03,108.299995,21.356,37.056,0.374832
Kurunegala,2018-04,187.2,22.856,35.856,0.40006807
Kurunegala,2018-05,267.80002,22.556,32.505997,0.4715215
Kurunegala,2018-06,222.0,23.006,29.606,0.49757916
Kurunegala,2018-07,151.40001,22.356,30.006,0.47816396
Kurunegala,2018-08,167.3,22.556,30.206,0.4724422
Kurunegala,2018-09,179.7,22.456,32.656,0.39538473
Kurunegala,2018-10,703.7,21.906,30.506,0.49831855
